OrderID,OrderDate,CustomerID,PaymentMethod,OrderStatus
O01642,2026-05-04,C0750,UPI,Delivered
O01643,2025-09-29,C0321,UPI,Delivered
O01644,2025-08-09,C0497,Net Banking,Delivered
O01645,2025-11-07,C0587,COD,Delivered
O01646,2024-10-04,C0947,Credit Card,Returned
O01647,2026-04-15,C0163,COD,Delivered
O01648,2024-10-26,C0811,UPI,Delivered
O01649,2026-03-12,C0541,UPI,Delivered
O01650,2025-08-11,C0165,Debit Card,Delivered
O01651,2026-03-20,C0849,Credit Card,Delivered
O01652,2025-10-10,C0698,UPI,Delivered
O01653,2025-09-09,C0566,Credit Card,Delivered
O01654,2025-08-29,C0295,UPI,Delivered
O01655,2024-05-14,C0042,Debit Card,Delivered
O01656,2025-08-02,C0924,COD,Delivered
O01657,2024-05-26,C0285,COD,Delivered
O01658,2025-05-04,C0939,Debit Card,Delivered
O01659,2025-04-22,C0387,Credit Card,Delivered
O01660,2024-06-07,C0138,Credit Card,Delivered
O01661,2025-01-18,C0187,UPI,Delivered
O01662,2024-06-11,C0910,UPI,Delivered
O01663,2025-03-16,C0716,UPI,Delivered
O01664,2026-05-02,C0431,Net Banking,Delivered
O01665,2024-07-07,C0554,COD,Delivered
O01666,2025-02-18,C0862,Credit Card,Delivered
O01667,2024-12-04,C0416,Debit Card,Delivered
O01668,2025-08-29,C0800,UPI,Delivered
O01669,2024-06-29,C0426,Debit Card,Delivered
O01670,2024-10-14,C0416,Debit Card,Delivered
O01671,2026-04-13,C0026,Credit Card,Delivered
O01672,2024-07-05,C0371,UPI,Delivered
O01673,2026-06-02,C0385,COD,Delivered
O01674,2024-05-17,C0056,Debit Card,Delivered
O01675,2024-05-09,C0253,COD,Delivered
O01676,2024-07-12,C0634,Net Banking,Delivered
O01677,2024-11-11,C0106,COD,Delivered
O01678,2026-02-23,C0130,UPI,Delivered
O01679,2026-05-13,C0849,UPI,Delivered
O01680,2024-05-23,C0670,UPI,Delivered
O01681,2024-01-16,C0376,UPI,Delivered
O01682,2024-10-28,C0743,Credit Card,Delivered
O01683,2025-02-26,C0967,Debit Card,Delivered
O01684,2024-09-01,C0308,Credit Card,Cancelled
O01685,2026-07-15,C0091,UPI,Delivered
O01686,2024-04-16,C0393,COD,Cancelled
O01687,2024-03-28,C0534,UPI,Delivered
O01688,2024-05-08,C0802,UPI,Delivered
O01689,2026-06-25,C0110,Debit Card,Delivered
O01690,2026-06-05,C0561,Net Banking,Cancelled
O01691,2024-12-06,C0641,Credit Card,Delivered
O01692,2024-01-04,C0585,UPI,Delivered
O01693,2024-11-22,C0340,Debit Card,Delivered
O01694,2025-02-13,C0565,UPI,Delivered
O01695,2026-05-28,C0979,UPI,Delivered
O01696,2024-11-01,C0356,Debit Card,Delivered
O01697,2026-06-26,C0892,UPI,Delivered
O01698,2025-08-29,C0168,UPI,Delivered
O01699,2025-12-21,C0557,Credit Card,Delivered
O01700,2024-08-12,C0452,COD,Delivered
O01701,2024-12-13,C0905,COD,Delivered
O01702,2024-11-16,C0105,Credit Card,Cancelled
O01703,2025-07-12,C0150,UPI,Returned
O01704,2024-06-29,C0146,UPI,Delivered
O01705,2025-09-09,C0716,UPI,Delivered
O01706,2025-12-11,C0874,Credit Card,Delivered
O01707,2025-01-20,C0299,Debit Card,Returned
O01708,2025-09-09,C0167,Credit Card,Delivered
O01709,2026-03-02,C0713,Credit Card,Delivered
O01710,2026-02-10,C0646,UPI,Delivered
O01711,2024-04-17,C0723,Credit Card,Delivered
O01712,2025-06-14,C0048,UPI,Delivered
O01713,2025-02-13,C0638,Credit Card,Delivered
O01714,2024-10-22,C0239,Debit Card,Delivered
O01715,2026-03-28,C0007,Debit Card,Delivered
O01716,2024-06-19,C0464,Credit Card,Delivered
O01717,2024-11-26,C0453,Credit Card,Delivered
O01718,2025-05-07,C0784,UPI,Delivered
O01719,2024-07-13,C0897,UPI,Delivered
O01720,2024-01-12,C0371,Debit Card,Delivered
O01721,2024-07-13,C0549,UPI,Cancelled
O01722,2025-05-04,C0487,Debit Card,Delivered
O01723,2026-03-05,C0211,Debit Card,Delivered
O01724,2026-05-30,C0165,COD,Delivered
O01725,2024-06-30,C0125,COD,Delivered
O01726,2026-03-27,C0337,UPI,Delivered
O01727,2025-10-17,C0192,COD,Delivered
O01728,2026-06-16,C0730,Debit Card,Delivered
O01729,2024-11-11,C0214,Debit Card,Delivered
O01730,2025-11-24,C0574,UPI,Delivered
O01731,2024-01-30,C0328,COD,Delivered
O01732,2025-08-18,C0957,UPI,Delivered
O01733,2025-11-08,C0381,Net Banking,Returned
O01734,2026-03-06,C0673,UPI,Delivered
O01735,2026-03-03,C0578,Debit Card,Delivered
O01736,2024-04-05,C0798,Credit Card,Delivered
O01737,2025-01-15,C0239,UPI,Delivered
O01738,2026-02-16,C0532,UPI,Cancelled
O01739,2025-03-19,C0700,Credit Card,Returned
O01740,2024-10-24,C0082,UPI,Delivered
O01741,2026-03-18,C0363,Credit Card,Delivered
O01742,2026-01-06,C0505,Debit Card,Delivered
O01743,2026-04-24,C0202,Net Banking,Delivered
O01744,2024-12-26,C0920,Debit Card,Delivered
O01745,2025-01-08,C0504,UPI,Cancelled
O01746,2025-07-07,C0644,UPI,Delivered
O01747,2024-10-29,C0037,UPI,Delivered
O01748,2025-02-24,C0644,COD,Delivered
O01749,2024-09-02,C0589,COD,Cancelled
O01750,2025-12-20,C0601,Credit Card,Delivered
O01751,2024-08-24,C0973,UPI,Delivered
O01752,2025-06-17,C0402,COD,Delivered
O01753,2024-07-03,C0765,COD,Delivered
O01754,2025-04-12,C0856,COD,Delivered
O01755,2026-01-23,C0706,Net Banking,Delivered
O01756,2024-12-28,C0176,Credit Card,Delivered
O01757,2024-10-09,C0545,UPI,Delivered
O01758,2025-07-06,C0570,Credit Card,Delivered
O01759,2024-12-01,C0467,Credit Card,Delivered
O01760,2024-06-10,C0201,Credit Card,Delivered
O01761,2024-06-08,C0540,Credit Card,Delivered
O01762,2025-04-18,C0547,UPI,Delivered
O01763,2025-08-23,C0999,Credit Card,Delivered
O01764,2024-11-17,C0637,Credit Card,Delivered
O01765,2024-01-12,C0394,UPI,Returned
O01766,2025-02-27,C0833,Credit Card,Delivered
O01767,2024-03-13,C0042,Net Banking,Delivered
O01768,2025-08-10,C0597,Net Banking,Delivered
O01769,2026-05-07,C0393,Credit Card,Delivered
O01770,2024-07-19,C0700,Credit Card,Delivered
O01771,2025-06-05,C0623,UPI,Delivered
O01772,2026-05-13,C0783,Debit Card,Delivered
O01773,2025-05-19,C0995,Credit Card,Delivered
O01774,2026-01-07,C0441,Credit Card,Delivered
O01775,2025-11-18,C0837,COD,Delivered
O01776,2026-02-26,C0617,Credit Card,Delivered
O01777,2024-02-08,C0506,UPI,Returned
O01778,2024-02-29,C0918,UPI,Delivered
O01779,2025-07-31,C0320,Credit Card,Delivered
O01780,2024-11-16,C0553,Credit Card,Delivered
O01781,2025-03-10,C0215,COD,Cancelled
O01782,2025-09-27,C0071,Credit Card,Delivered
O01783,2025-11-06,C0568,Debit Card,Delivered
O01784,2025-02-11,C0919,Credit Card,Delivered
O01785,2026-07-11,C0236,Credit Card,Delivered
O01786,2025-01-20,C0281,Credit Card,Delivered
O01787,2025-11-01,C0987,Credit Card,Delivered
O01788,2025-07-22,C0617,Credit Card,Delivered
O01789,2024-03-18,C0902,UPI,Delivered
O01790,2024-07-12,C0887,COD,Delivered
O01791,2024-10-11,C0162,UPI,Delivered
O01792,2025-06-10,C0191,UPI,Delivered
O01793,2025-06-07,C0009,UPI,Delivered
O01794,2025-09-04,C0060,UPI,Delivered
O01795,2024-06-04,C0893,Credit Card,Delivered
O01796,2024-12-05,C0817,UPI,Delivered
O01797,2024-05-04,C0225,UPI,Delivered
O01798,2026-05-20,C0819,Credit Card,Delivered
O01799,2024-10-06,C0700,Debit Card,Delivered
O01800,2026-07-05,C0582,UPI,Delivered
O01801,2026-06-24,C0805,Credit Card,Delivered
O01802,2025-09-13,C0287,Debit Card,Cancelled
O01803,2026-04-25,C0994,COD,Delivered
O01804,2026-05-18,C0169,Debit Card,Delivered
O01805,2025-10-19,C0062,UPI,Delivered
O01806,2025-12-28,C0349,Debit Card,Delivered
O01807,2026-06-28,C0442,Credit Card,Delivered
O01808,2025-11-04,C0014,UPI,Delivered
O01809,2024-05-07,C0164,COD,Delivered
O01810,2024-11-09,C0420,Credit Card,Delivered
O01811,2024-11-27,C0757,COD,Delivered
O01812,2024-05-29,C0847,Debit Card,Delivered
O01813,2025-03-29,C0520,Debit Card,Returned
O01814,2024-02-05,C0666,Debit Card,Delivered
O01815,2025-11-15,C0548,Credit Card,Delivered
O01816,2025-02-23,C0560,Credit Card,Delivered
O01817,2024-01-22,C0597,COD,Cancelled
O01818,2024-07-24,C0028,Debit Card,Delivered
O01819,2025-09-30,C0708,COD,Delivered
O01820,2026-04-27,C0446,COD,Delivered
O01821,2024-12-21,C0208,COD,Delivered
O01822,2025-03-15,C0470,Debit Card,Delivered
O01823,2025-12-29,C0716,Credit Card,Delivered
O01824,2024-04-05,C0976,UPI,Delivered
O01825,2026-07-17,C0819,Debit Card,Delivered
O01826,2026-07-29,C0104,UPI,Delivered
O01827,2024-06-12,C0742,UPI,Delivered
O01828,2024-05-27,C0426,UPI,Delivered
O01829,2025-06-13,C0101,COD,Returned
O01830,2024-10-20,C0541,COD,Delivered
O01831,2024-07-13,C0639,Debit Card,Returned
O01832,2025-10-24,C0850,Credit Card,Delivered
O01833,2025-04-24,C0522,Debit Card,Cancelled
O01834,2026-05-26,C0106,Debit Card,Delivered
O01835,2024-05-02,C0679,Credit Card,Delivered
O01836,2025-02-03,C0978,Credit Card,Delivered
O01837,2025-11-29,C0769,Credit Card,Delivered
O01838,2025-03-27,C0807,Credit Card,Delivered
O01839,2025-10-22,C0277,Debit Card,Delivered
O01840,2024-04-13,C0065,Credit Card,Returned
O01841,2026-01-24,C0783,COD,Returned
O01842,2025-04-06,C0900,UPI,Returned
O01843,2026-01-12,C0188,UPI,Returned
O01844,2025-12-18,C0317,Credit Card,Delivered
O01845,2025-12-10,C0916,UPI,Returned
O01846,2025-01-30,C0138,Credit Card,Cancelled
O01847,2026-06-30,C0343,UPI,Delivered
O01848,2024-12-02,C0105,Credit Card,Delivered
O01849,2025-08-21,C0546,UPI,Cancelled
O01850,2024-05-21,C0380,Debit Card,Delivered
O01851,2024-11-12,C0110,Credit Card,Delivered
O01852,2025-12-11,C0944,UPI,Delivered
O01853,2025-07-11,C0545,Net Banking,Delivered
O01854,2026-03-10,C0354,UPI,Returned
O01855,2025-06-10,C0743,Net Banking,Delivered
O01856,2025-07-09,C0317,COD,Delivered
O01857,2025-02-04,C0266,UPI,Delivered
O01858,2025-11-11,C0694,COD,Delivered
O01859,2024-11-05,C0852,Net Banking,Delivered
O01860,2025-05-09,C0065,COD,Delivered
O01861,2025-07-09,C0333,Debit Card,Returned
O01862,2025-09-01,C0513,UPI,Delivered
O01863,2026-02-11,C0133,COD,Delivered
O01864,2024-04-18,C0592,UPI,Cancelled
O01865,2026-03-05,C0783,UPI,Delivered
O01866,2025-01-06,C0753,UPI,Delivered
O01867,2026-05-04,C0540,UPI,Delivered
O01868,2025-09-07,C0735,Credit Card,Delivered
O01869,2026-02-06,C0535,Debit Card,Delivered
O01870,2026-06-09,C0496,COD,Cancelled
O01871,2024-07-24,C0621,UPI,Delivered
O01872,2026-04-26,C0619,COD,Delivered
O01873,2024-02-12,C0657,COD,Delivered
O01874,2026-05-14,C0369,UPI,Delivered
O01875,2024-09-01,C0866,Credit Card,Delivered
O01876,2024-10-13,C0909,Net Banking,Delivered
O01877,2024-12-20,C0910,Debit Card,Delivered
O01878,2026-02-23,C0651,Net Banking,Returned
O01879,2025-04-20,C0796,Debit Card,Cancelled
O01880,2024-03-23,C0810,Credit Card,Delivered
O01881,2024-04-19,C0992,UPI,Delivered
O01882,2024-07-08,C0099,Credit Card,Delivered
O01883,2026-03-10,C0317,UPI,Delivered
O01884,2026-07-24,C0123,Debit Card,Delivered
O01885,2026-06-27,C0320,Net Banking,Delivered
O01886,2024-09-07,C0799,Credit Card,Delivered
O01887,2025-12-24,C0593,COD,Delivered
O01888,2024-10-17,C0495,Credit Card,Delivered
O01889,2025-10-06,C0457,Debit Card,Delivered
O01890,2024-07-19,C0522,Debit Card,Delivered
O01891,2026-03-07,C0520,COD,Delivered
O01892,2024-11-21,C0917,Debit Card,Delivered
O01893,2025-05-25,C0717,UPI,Delivered
O01894,2025-02-12,C0315,COD,Delivered
O01895,2025-08-29,C0946,Debit Card,Returned
O01896,2026-02-28,C0709,UPI,Delivered
O01897,2026-07-29,C0710,Debit Card,Delivered
O01898,2026-04-16,C0542,COD,Delivered
O01899,2025-05-22,C0479,Credit Card,Cancelled
O01900,2025-12-31,C0913,Credit Card,Delivered
O01901,2025-08-23,C0971,Net Banking,Delivered
O01902,2024-03-12,C0020,Net Banking,Delivered
O01903,2024-09-03,C0560,Credit Card,Delivered
O01904,2025-10-02,C0969,UPI,Returned
O01905,2025-12-24,C0130,UPI,Delivered
O01906,2026-07-28,C0293,Debit Card,Delivered
O01907,2026-05-04,C0897,Net Banking,Delivered
O01908,2025-08-30,C0132,UPI,Delivered
O01909,2025-08-09,C0356,Credit Card,Returned
O01910,2026-07-23,C0054,UPI,Delivered
O01911,2025-07-19,C0890,Debit Card,Delivered
O01912,2024-12-09,C0793,UPI,Delivered
O01913,2026-07-13,C0387,UPI,Delivered
O01914,2024-02-23,C0265,UPI,Delivered
O01915,2025-12-30,C0982,Debit Card,Delivered
O01916,2025-06-11,C0215,Credit Card,Delivered
O01917,2025-09-02,C0460,UPI,Delivered
O01918,2025-06-15,C0458,COD,Delivered
O01919,2025-07-11,C0802,UPI,Delivered
O01920,2024-07-11,C0043,Credit Card,Delivered
O01921,2026-06-13,C0586,COD,Delivered
O01922,2024-02-27,C0862,Credit Card,Delivered
O01923,2025-03-12,C0278,Credit Card,Delivered
O01924,2024-04-20,C0838,UPI,Delivered
O01925,2024-05-08,C0754,Net Banking,Delivered
O01926,2026-04-28,C0130,Credit Card,Delivered
O01927,2025-12-06,C0350,Net Banking,Delivered
O01928,2026-07-13,C0706,UPI,Delivered
O01929,2026-05-01,C0544,Credit Card,Delivered
O01930,2024-11-21,C0106,Net Banking,Cancelled
O01931,2024-01-08,C0912,COD,Returned
O01932,2024-01-29,C0716,UPI,Delivered
O01933,2024-04-21,C0001,Net Banking,Delivered
O01934,2025-11-03,C0757,UPI,Delivered
O01935,2024-05-10,C0584,Credit Card,Delivered
O01936,2024-07-06,C0432,UPI,Delivered
O01937,2025-11-05,C0306,Debit Card,Delivered
O01938,2025-12-09,C0909,Credit Card,Delivered
O01939,2025-04-19,C0527,UPI,Cancelled
O01940,2024-12-29,C0053,UPI,Delivered
O01941,2024-07-22,C0940,UPI,Delivered
O01942,2024-07-30,C0520,COD,Delivered
O01943,2025-09-12,C0330,COD,Delivered
O01944,2024-10-02,C0558,Net Banking,Delivered
O01945,2024-03-13,C0325,UPI,Delivered
O01946,2025-11-09,C0114,Credit Card,Delivered
O01947,2026-02-10,C0147,Debit Card,Delivered
O01948,2024-08-30,C0166,COD,Delivered
O01949,2026-02-25,C0379,Credit Card,Delivered
O01950,2024-04-11,C0139,Net Banking,Delivered
O01951,2025-11-15,C0629,COD,Returned
O01952,2024-06-19,C0299,COD,Delivered
O01953,2025-10-14,C0276,UPI,Delivered
O01954,2026-06-27,C0916,UPI,Returned
O01955,2024-07-06,C0789,Credit Card,Delivered
O01956,2025-03-16,C0850,Credit Card,Delivered
O01957,2024-03-26,C0825,UPI,Delivered
O01958,2025-04-20,C0178,UPI,Delivered
O01959,2024-02-21,C0842,Net Banking,Delivered
O01960,2024-04-20,C0354,Credit Card,Delivered
O01961,2026-05-26,C0154,UPI,Returned
O01962,2026-05-03,C0926,Debit Card,Delivered
O01963,2024-02-12,C0201,Debit Card,Delivered
O01964,2024-07-29,C0878,Net Banking,Delivered
O01965,2024-07-18,C0115,UPI,Delivered
O01966,2026-03-20,C0671,Debit Card,Delivered
O01967,2026-05-07,C0554,Credit Card,Delivered
O01968,2026-01-21,C0759,UPI,Delivered
O01969,2025-09-18,C0068,Net Banking,Delivered
O01970,2024-01-26,C0445,Credit Card,Returned
O01971,2026-07-07,C0445,UPI,Delivered
O01972,2024-10-25,C0326,Credit Card,Delivered
O01973,2024-03-17,C0846,UPI,Delivered
O01974,2026-07-12,C0708,UPI,Delivered
O01975,2024-05-16,C0602,Net Banking,Delivered
O01976,2024-01-20,C0623,UPI,Delivered
O01977,2025-03-15,C0880,COD,Delivered
O01978,2024-07-29,C0359,Credit Card,Delivered
O01979,2026-01-21,C0145,UPI,Delivered
O01980,2025-07-04,C0275,UPI,Delivered
O01981,2025-03-10,C0509,Credit Card,Delivered
O01982,2026-02-18,C0179,Debit Card,Delivered
O01983,2024-07-25,C0753,UPI,Delivered
O01984,2025-03-14,C0838,UPI,Cancelled
O01985,2026-02-17,C0831,Net Banking,Delivered
O01986,2025-10-27,C0477,UPI,Delivered
O01987,2024-02-11,C0843,COD,Delivered
O01988,2025-02-14,C0976,Debit Card,Cancelled
O01989,2025-06-06,C0414,Credit Card,Delivered
O01990,2026-03-16,C0153,UPI,Delivered
O01991,2025-09-01,C0104,UPI,Cancelled
O01992,2025-03-02,C0075,Net Banking,Delivered
O01993,2024-10-01,C0128,UPI,Delivered
O01994,2025-03-23,C0711,UPI,Delivered
O01995,2026-06-20,C0666,Credit Card,Delivered
O01996,2026-07-30,C0568,UPI,Delivered
O01997,2026-06-02,C0790,Credit Card,Delivered
O01998,2026-01-11,C0345,Net Banking,Delivered
O01999,2025-01-03,C0531,Credit Card,Delivered
O02000,2026-07-26,C0159,COD,Delivered
O02001,2024-08-07,C0538,Net Banking,Delivered
O02002,2025-07-30,C0426,UPI,Delivered
O02003,2026-05-16,C0681,Credit Card,Delivered
O02004,2024-08-19,C0996,Credit Card,Delivered
O02005,2024-11-23,C0023,Debit Card,Delivered
O02006,2025-03-18,C0047,UPI,Delivered
O02007,2024-02-21,C0525,COD,Delivered
O02008,2026-06-04,C0729,Debit Card,Delivered
O02009,2026-07-31,C0834,Credit Card,Delivered
O02010,2025-01-10,C0706,Debit Card,Delivered
O02011,2024-09-19,C0144,Credit Card,Delivered
O02012,2024-09-23,C0585,Net Banking,Delivered
O02013,2024-12-24,C0668,Credit Card,Delivered
O02014,2024-11-12,C0589,UPI,Delivered
O02015,2024-11-19,C0419,UPI,Delivered
O02016,2026-07-09,C0681,COD,Delivered
O02017,2026-06-26,C0973,Credit Card,Delivered
O02018,2025-10-27,C0799,COD,Delivered
O02019,2026-05-19,C0085,UPI,Delivered
O02020,2026-05-27,C0416,UPI,Delivered
O02021,2025-10-13,C0694,UPI,Delivered
O02022,2026-07-27,C0482,Credit Card,Delivered
O02023,2025-07-16,C0456,Credit Card,Delivered
O02024,2025-09-20,C0827,UPI,Delivered
O02025,2025-02-24,C0297,Debit Card,Delivered
O02026,2024-02-15,C0112,Credit Card,Delivered
O02027,2026-03-31,C0962,UPI,Delivered
O02028,2025-08-22,C0230,Credit Card,Delivered
O02029,2025-12-20,C0096,Debit Card,Delivered
O02030,2026-06-07,C0950,UPI,Delivered
O02031,2024-09-25,C0680,UPI,Delivered
O02032,2025-08-23,C0378,UPI,Delivered
O02033,2025-01-15,C0156,Debit Card,Delivered
O02034,2024-04-27,C0421,Net Banking,Delivered
O02035,2025-07-19,C0105,Credit Card,Cancelled
O02036,2024-04-25,C0705,UPI,Delivered
O02037,2025-09-21,C0330,COD,Delivered
O02038,2024-09-16,C0439,COD,Cancelled
O02039,2024-03-15,C0132,Debit Card,Delivered
O02040,2025-04-24,C0867,COD,Delivered
O02041,2024-10-31,C0382,Debit Card,Delivered
O02042,2024-01-07,C0138,Debit Card,Delivered
O02043,2024-12-31,C0943,Credit Card,Delivered
O02044,2025-09-25,C0843,Credit Card,Returned
O02045,2025-06-06,C0270,UPI,Cancelled
O02046,2024-12-13,C0550,Net Banking,Delivered
O02047,2025-03-13,C0396,COD,Delivered
O02048,2024-08-02,C0557,Debit Card,Delivered
O02049,2025-03-04,C0913,UPI,Delivered
O02050,2026-03-01,C0464,UPI,Delivered
O02051,2025-05-12,C0675,UPI,Delivered
O02052,2025-06-23,C0450,UPI,Delivered
O02053,2026-01-16,C0331,Debit Card,Returned
O02054,2025-01-01,C0253,COD,Cancelled
O02055,2024-11-08,C0681,UPI,Delivered
O02056,2025-06-21,C0963,UPI,Delivered
O02057,2026-07-09,C0285,Debit Card,Returned
O02058,2024-02-23,C0274,UPI,Delivered
O02059,2025-06-24,C0020,COD,Delivered
O02060,2025-04-11,C0239,UPI,Delivered
O02061,2026-05-14,C0270,UPI,Cancelled
O02062,2024-06-12,C0418,UPI,Delivered
O02063,2026-02-20,C0945,UPI,Delivered
O02064,2024-11-29,C0310,Credit Card,Delivered
O02065,2025-06-30,C0031,UPI,Cancelled
O02066,2026-03-08,C0826,Credit Card,Delivered
O02067,2024-12-13,C0104,Credit Card,Delivered
O02068,2024-09-29,C0682,UPI,Delivered
O02069,2025-12-20,C0186,UPI,Cancelled
O02070,2026-01-19,C0128,Credit Card,Delivered
O02071,2025-02-17,C0210,Debit Card,Delivered
O02072,2025-05-14,C0414,COD,Returned
O02073,2024-04-02,C0281,UPI,Delivered
O02074,2025-11-15,C0959,UPI,Delivered
O02075,2024-03-19,C0253,UPI,Cancelled
O02076,2025-09-13,C0019,Credit Card,Delivered
O02077,2024-08-04,C0712,Debit Card,Delivered
O02078,2024-12-23,C0732,Net Banking,Delivered
O02079,2025-09-09,C0136,Debit Card,Delivered
O02080,2025-05-21,C0223,UPI,Delivered
O02081,2025-07-12,C0003,Credit Card,Delivered
O02082,2024-06-29,C0963,COD,Cancelled
O02083,2025-07-29,C0236,UPI,Delivered
O02084,2024-09-02,C0854,Credit Card,Delivered
O02085,2024-08-31,C0465,COD,Delivered
O02086,2025-05-20,C0228,Debit Card,Delivered
O02087,2025-02-25,C0913,Debit Card,Delivered
O02088,2024-11-15,C0654,UPI,Delivered
O02089,2024-03-27,C0499,Credit Card,Delivered
O02090,2024-08-04,C0521,UPI,Delivered
O02091,2025-05-04,C0702,Debit Card,Delivered
O02092,2025-06-02,C0862,UPI,Delivered
O02093,2024-10-04,C0917,Net Banking,Delivered
O02094,2026-04-28,C0972,Net Banking,Delivered
O02095,2025-12-22,C0677,Credit Card,Cancelled
O02096,2024-06-17,C0992,UPI,Delivered
O02097,2024-11-25,C0139,UPI,Delivered
O02098,2025-10-11,C0276,Net Banking,Delivered
O02099,2025-03-16,C0291,Debit Card,Delivered
O02100,2025-01-25,C0053,Debit Card,Delivered
O02101,2025-05-10,C0687,UPI,Delivered
O02102,2025-01-15,C0110,Credit Card,Delivered
O02103,2024-11-01,C0715,Debit Card,Delivered
O02104,2026-01-11,C0948,Credit Card,Delivered
O02105,2026-03-30,C0648,Debit Card,Delivered
O02106,2025-11-03,C0004,Net Banking,Cancelled
O02107,2025-05-27,C0667,UPI,Delivered
O02108,2026-01-17,C0684,UPI,Delivered
O02109,2024-07-06,C0936,Credit Card,Delivered
O02110,2026-07-18,C0870,UPI,Cancelled
O02111,2025-05-30,C0047,Net Banking,Delivered
O02112,2026-07-01,C0094,Debit Card,Delivered
O02113,2025-10-05,C0940,COD,Delivered
O02114,2025-03-02,C0560,Debit Card,Delivered
O02115,2025-05-16,C0752,UPI,Delivered
O02116,2025-12-30,C0859,UPI,Delivered
O02117,2024-09-16,C0213,Net Banking,Delivered
O02118,2025-05-27,C0436,UPI,Delivered
O02119,2024-03-11,C0852,Debit Card,Delivered
O02120,2025-04-22,C0508,Net Banking,Delivered
O02121,2024-06-26,C0836,UPI,Delivered
O02122,2025-04-01,C0651,UPI,Delivered
O02123,2024-07-07,C0205,Credit Card,Delivered
O02124,2024-10-17,C0381,COD,Delivered
O02125,2025-06-03,C0073,UPI,Delivered
O02126,2026-02-03,C0516,COD,Returned
O02127,2026-07-08,C0076,Credit Card,Delivered
O02128,2024-10-18,C0841,COD,Delivered
O02129,2026-01-25,C0077,UPI,Delivered
O02130,2025-09-26,C0816,UPI,Cancelled
O02131,2026-03-21,C0768,Net Banking,Delivered
O02132,2024-10-09,C0410,COD,Delivered
O02133,2025-06-27,C0614,Credit Card,Delivered
O02134,2026-04-25,C0106,Debit Card,Delivered
O02135,2025-01-11,C0845,COD,Returned
O02136,2025-10-19,C0551,UPI,Delivered
O02137,2024-06-04,C0476,Credit Card,Cancelled
O02138,2025-05-22,C0826,COD,Delivered
O02139,2025-02-16,C0275,Credit Card,Delivered
O02140,2025-06-11,C0088,UPI,Delivered
O02141,2024-12-20,C0723,Net Banking,Delivered
O02142,2025-07-12,C0881,UPI,Delivered
O02143,2026-02-01,C0077,UPI,Delivered
O02144,2024-07-05,C0077,COD,Cancelled
O02145,2024-01-31,C0442,Credit Card,Returned
O02146,2024-09-16,C0540,Net Banking,Delivered
O02147,2025-02-24,C0245,Net Banking,Delivered
O02148,2025-06-12,C0578,UPI,Delivered
O02149,2025-07-04,C0778,UPI,Delivered
O02150,2024-10-30,C0382,UPI,Delivered
O02151,2026-07-30,C0982,UPI,Delivered
O02152,2024-02-08,C0717,Debit Card,Cancelled
O02153,2025-05-03,C0570,Debit Card,Delivered
O02154,2025-10-05,C0713,Credit Card,Delivered
O02155,2025-06-25,C0737,UPI,Delivered
O02156,2025-10-31,C0142,Credit Card,Delivered
